sf,qid,itype,prob,incremental,use_duckdb,is_scalar,prune,num_threads,distinct,batch,post_time,gen_time,prep_time,compile_time,eval_time,prune_time,lineage_time,ksemimodule_timing,spec,lineage_count,lineage_count_prune,lineage_size_mb,lineage_size_mb_prune,use_gb_backward_lineage
1.0,12,DENSE_DELETE,0.1,false,false,false,false,2,1024,4,2e-06,0.93199,0.008063,1.27999,0.105218,0.0,0.01401,0.27305006980895996,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,3e-06,0.368739,0.345474,1.328749,0.839915,0.0,0.079033,1.7320556640625,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,3e-06,0.369504,0.346134,1.32153,0.488889,0.0,0.044666,1.7415611743927002,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,4e-06,0.003293,0.094896,1.249811,0.00817,0.013226,0.038961,0.37397122383117676,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,4e-06,0.003329,0.093632,1.242005,0.00772,0.013142,0.029305,0.37668633460998535,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,6e-06,0.001552,0.000501,1.247528,0.000995,0.01064,0.033401,0.40247607231140137,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,6e-06,0.001549,0.000529,1.241969,0.000905,0.01065,0.033431,0.39864277839660645,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,5e-06,0.001075,0.001864,1.240815,0.000744,0.009333,0.067744,1.5615170001983643,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,6e-06,0.001074,0.001781,1.242016,0.000752,0.009248,0.067436,1.5452616214752197,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,5e-06,0.041851,0.006966,1.244268,0.029199,0.341703,0.063122,1.0735723972320557,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,6e-06,0.042015,0.00693,1.235811,0.023397,0.34115,0.061349,1.0787479877471924,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,4e-06,0.013044,0.307453,1.254763,0.027314,0.074158,0.07317,0.828758716583252,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,4e-06,0.013022,0.306146,1.235808,0.027741,0.073675,0.044458,0.8356125354766846,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,3e-06,0.003904,0.000906,1.266294,0.002079,0.01151,0.016155,0.27147722244262695,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,4,1024,4,3e-06,0.003883,0.000874,1.260925,0.001433,0.011703,0.014256,0.27244997024536133,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,2e-06,0.374465,0.34628,1.350918,0.960835,0.0,0.079452,1.7398662567138672,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,2e-06,0.37282,0.344553,1.335887,0.583341,0.0,0.044442,1.7363531589508057,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,3e-06,0.487315,0.106678,1.282492,0.093423,0.0,0.037962,0.38006114959716797,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,4e-06,0.488,0.106853,1.282988,0.093421,0.0,0.028769,0.37694406509399414,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,6e-06,0.490978,0.019628,1.286431,0.12758,0.0,0.03341,0.39934587478637695,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,5e-06,0.49069,0.019637,1.266886,0.126536,0.0,0.033485,0.3977029323577881,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,6e-06,0.486088,0.012497,1.275379,0.192722,0.0,0.067483,1.5466983318328857,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,6e-06,0.48639,0.012378,1.256154,0.194414,0.0,0.06725,1.55214262008667,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,5e-06,0.545127,0.030264,1.273778,0.188963,0.0,0.062131,1.0754680633544922,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,6e-06,0.542505,0.030302,1.261797,0.181306,0.0,0.06018,1.0818092823028564,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,3e-06,0.488807,0.310341,1.265554,0.073367,0.0,0.07355,0.8367812633514404,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,3e-06,0.485881,0.30763,1.261711,0.074141,0.0,0.044852,0.8348307609558105,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,3e-06,0.463278,0.008191,1.29848,0.05589,0.0,0.014368,0.2745668888092041,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,4,1024,4,3e-06,0.460259,0.008011,1.285892,0.055268,0.0,0.013912,0.27127957344055176,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,3e-06,0.191433,0.345706,1.34024,0.842055,0.0,0.079094,1.7339098453521729,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,3e-06,0.187583,0.344562,1.327784,0.236605,0.0,0.044732,1.7312767505645752,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,3e-06,0.001939,0.189151,1.242994,0.008152,0.013231,0.037937,0.37236571311950684,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,4e-06,0.001927,0.188955,1.231995,0.007597,0.013183,0.029247,0.3757762908935547,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,6e-06,0.00104,0.000508,1.258415,0.000899,0.010609,0.033255,0.4017672538757324,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,5e-06,0.00102,0.000527,1.239102,0.000761,0.010611,0.033235,0.40320277214050293,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,6e-06,0.000793,0.001822,1.242893,0.000793,0.009362,0.067877,1.542771339416504,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,6e-06,0.000734,0.001839,1.242818,0.000799,0.009334,0.067914,1.5317227840423584,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,5e-06,0.021832,0.008362,1.243325,0.01556,0.341544,0.063671,1.0884201526641846,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,5e-06,0.021611,0.00831,1.236465,0.012011,0.340622,0.061728,1.0921623706817627,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,4e-06,0.006936,0.613734,1.25156,0.025139,0.074169,0.073652,0.8345997333526611,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,4e-06,0.006983,0.606501,1.23488,0.025863,0.073449,0.044243,0.8327655792236328,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,3e-06,0.002214,0.000917,1.263973,0.002216,0.01155,0.014131,0.2727549076080322,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,8,1024,4,3e-06,0.002223,0.001007,1.253627,0.001605,0.011492,0.013973,0.2739565372467041,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,3e-06,0.190798,0.345812,1.355428,0.911598,0.0,0.07919,1.7394838333129883,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,2e-06,0.190898,0.346476,1.336703,0.293805,0.0,0.044739,1.745004415512085,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,3e-06,0.247571,0.200303,1.284524,0.053236,0.0,0.037902,0.38032007217407227,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,3e-06,0.247851,0.199431,1.274419,0.053005,0.0,0.029337,0.37778711318969727,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,6e-06,0.249305,0.019714,1.274915,0.068798,0.0,0.033266,0.40092945098876953,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,5e-06,0.250213,0.019738,1.281671,0.06883,0.0,0.033322,0.3996570110321045,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,5e-06,0.246957,0.012408,1.278358,0.102552,0.0,0.067756,1.5461373329162598,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,6e-06,0.246347,0.012337,1.270194,0.102071,0.0,0.06759,1.5499885082244873,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,5e-06,0.277599,0.031853,1.284293,0.100989,0.0,0.06381,1.0782568454742432,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,5e-06,0.277561,0.031776,1.266972,0.09911,0.0,0.061802,1.0963187217712402,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,3e-06,0.245147,0.612576,1.268472,0.049253,0.0,0.073119,0.8391008377075195,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,4e-06,0.245188,0.620457,1.262488,0.049242,0.0,0.045203,0.8301742076873779,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,3e-06,0.233489,0.008097,1.293275,0.031007,0.0,0.014257,0.2717752456665039,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,8,1024,4,3e-06,0.234176,0.008058,1.279549,0.029432,0.0,0.014029,0.27306103706359863,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,3e-06,2.893006,0.346356,1.203369,11.679148,0.0,0.07981,1.74173903465271,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,2e-06,2.894129,0.345572,1.190239,11.1516,0.0,0.044617,1.7232439517974854,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,3e-06,0.02404,0.047014,1.227702,0.034851,0.013191,0.037891,0.3773462772369385,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,4e-06,0.023576,0.047241,1.220931,0.035338,0.013101,0.029456,0.37411069869995117,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,5e-06,0.010551,0.000501,1.252675,0.008255,0.010597,0.033238,0.4020211696624756,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,5e-06,0.010566,0.000519,1.244626,0.008357,0.010558,0.033443,0.4020192623138428,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,5e-06,0.007558,0.001907,1.251555,0.006982,0.009329,0.06762,1.5504975318908691,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,5e-06,0.007428,0.001778,1.231608,0.007156,0.009252,0.067798,1.5310461521148682,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,5e-06,0.322577,0.005749,1.243119,0.391248,0.336018,0.062817,1.0737652778625488,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,6e-06,0.321823,0.006303,1.236065,0.355718,0.34021,0.061824,1.085702657699585,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,3e-06,0.098746,0.152975,1.228555,0.136083,0.074017,0.073273,0.8385004997253418,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,4e-06,0.098866,0.153773,1.216778,0.141347,0.073554,0.044754,0.8327338695526123,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,3e-06,0.028196,0.000865,1.470689,0.056275,0.011536,0.014326,0.2720463275909424,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,1,2048,4,3e-06,0.027966,0.000895,1.438591,0.056281,0.011657,0.014073,0.2725965976715088,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,3e-06,2.933929,0.343662,1.20635,12.562802,0.0,0.079097,1.7301373481750488,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,2e-06,2.937034,0.348158,1.189049,11.759358,0.0,0.045032,1.745025396347046,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,3e-06,3.743384,0.060503,1.262145,0.600143,0.0,0.038191,0.3792233467102051,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,4e-06,3.739156,0.059564,1.246237,0.594,0.0,0.029268,0.37551116943359375,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,5e-06,3.754996,0.019656,1.296463,0.852133,0.0,0.033329,0.4011247158050537,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,5e-06,3.76288,0.019644,1.279726,0.838603,0.0,0.033172,0.4027268886566162,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,5e-06,3.750769,0.012353,1.292769,1.337412,0.0,0.067219,1.5555737018585205,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,5e-06,3.744667,0.012397,1.272812,1.329268,0.0,0.067146,1.5546433925628662,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,5e-06,4.159808,0.029674,1.297955,1.457261,0.0,0.062763,1.077772617340088,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,5e-06,4.175776,0.029795,1.277919,1.424214,0.0,0.06071,1.0882372856140137,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,4e-06,3.755005,0.160667,1.253882,0.406341,0.0,0.073734,0.8394815921783447,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,4e-06,3.746619,0.157686,1.239752,0.41498,0.0,0.044452,0.8354306221008301,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,2e-06,3.549748,0.008204,1.485471,0.383685,0.0,0.014348,0.2742609977722168,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,true,false,1,2048,4,2e-06,3.545489,0.008066,1.454123,0.383235,0.0,0.014,0.2720670700073242,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,3e-06,1.466164,0.34543,1.359296,9.08929,0.0,0.07926,1.7413599491119385,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,2e-06,1.469914,0.34543,1.3306,5.345265,0.0,0.044988,1.7411236763000488,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,4e-06,0.012797,0.095174,1.320937,0.02698,0.013123,0.038056,0.37346315383911133,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,4e-06,0.013206,0.094387,1.29646,0.026447,0.013151,0.029638,0.3740653991699219,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,5e-06,0.005335,0.000505,1.314605,0.005126,0.010617,0.03357,0.4015312194824219,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,5e-06,0.005222,0.000527,1.298403,0.004442,0.010631,0.033145,0.40247416496276855,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,6e-06,0.003796,0.001837,1.311805,0.003817,0.00927,0.067603,1.5410678386688232,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,7e-06,0.003674,0.001858,1.296755,0.003886,0.009345,0.071313,1.5330090522766113,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,6e-06,0.158891,0.006399,1.3101,0.205425,0.341508,0.062932,1.0738184452056885,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,5e-06,0.158221,0.006956,1.297074,0.185969,0.340133,0.061389,1.0828025341033936,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,4e-06,0.050393,0.308775,1.313663,0.096785,0.07368,0.073284,0.8344156742095947,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,4e-06,0.050375,0.306396,1.290575,0.099521,0.073639,0.044873,0.8356616497039795,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,3e-06,0.014648,0.000883,1.459287,0.024996,0.011555,0.014495,0.27211713790893555,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,2,2048,4,3e-06,0.014968,0.000887,1.430161,0.024497,0.0116,0.01415,0.2722034454345703,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,3e-06,1.484623,0.34567,1.373358,9.5041,0.0,0.078709,1.7329654693603516,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,2e-06,1.48884,0.344449,1.350871,5.727483,0.0,0.044584,1.7388882637023926,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,4e-06,1.903444,0.105528,1.352338,0.321418,0.0,0.037908,0.3783409595489502,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,4e-06,1.910233,0.10619,1.343067,0.32135,0.0,0.029238,0.3733794689178467,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,5e-06,1.846162,0.019728,1.348155,0.444717,0.0,0.033512,0.40070343017578125,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,5e-06,1.844738,0.019642,1.334167,0.453594,0.0,0.033162,0.40723657608032227,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,6e-06,1.842248,0.01235,1.344257,0.702766,0.0,0.067269,1.5394532680511475,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,7e-06,1.836758,0.012399,1.323018,0.702556,0.0,0.067731,1.5533254146575928,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,5e-06,2.045726,0.030349,1.337782,0.767038,0.0,0.062724,1.074056625366211,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,5e-06,2.051136,0.030356,1.327399,0.753872,0.0,0.061294,1.0871593952178955,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,4e-06,1.896017,0.315717,1.336644,0.237803,0.0,0.073253,0.8414580821990967,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,4e-06,1.898026,0.310011,1.314249,0.243693,0.0,0.044264,0.8337244987487793,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,3e-06,1.864718,0.008038,1.514746,0.196817,0.0,0.014321,0.27237868309020996,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,true,false,2,2048,4,2e-06,1.869199,0.008063,1.491998,0.19593,0.0,0.014111,0.274463415145874,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,3e-06,0.719355,0.345008,1.368956,5.705684,0.0,0.078785,1.743152141571045,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,2e-06,0.718832,0.345882,1.343578,2.799738,0.0,0.045066,1.736095905303955,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,4e-06,0.006289,0.187493,1.306555,0.01907,0.013129,0.037761,0.3740360736846924,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,4e-06,0.00602,0.187214,1.298626,0.018343,0.013239,0.029317,0.3750927448272705,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,5e-06,0.002725,0.000539,1.321454,0.003213,0.010634,0.033477,0.4015345573425293,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,5e-06,0.00272,0.000538,1.301491,0.002477,0.0106,0.033184,0.3992140293121338,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,5e-06,0.00207,0.001865,1.309457,0.002116,0.009235,0.067383,1.5437560081481934,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,6e-06,0.001928,0.001803,1.295783,0.002152,0.0093,0.067362,1.533397912979126,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,6e-06,0.079913,0.007788,1.31443,0.10501,0.339375,0.063027,1.0747582912445068,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,4e-06,0.079624,0.008303,1.295919,0.093968,0.339264,0.061119,1.0805244445800781,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,4e-06,0.024653,0.614296,1.317899,0.066892,0.073663,0.072696,0.8409314155578613,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,4e-06,0.024595,0.611662,1.299241,0.06631,0.073698,0.044716,0.839867115020752,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,3e-06,0.007409,0.000968,1.471167,0.02385,0.01154,0.014273,0.27249741554260254,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,4,2048,4,2e-06,0.007289,0.000931,1.435744,0.012458,0.011875,0.014089,0.2738981246948242,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,3e-06,0.729938,0.34629,1.375823,6.000604,0.0,0.07958,1.7374334335327148,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,2e-06,0.728726,0.344649,1.353532,3.004922,0.0,0.044635,1.7323837280273438,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,4e-06,0.923851,0.202277,1.353569,0.171646,0.0,0.038115,0.37380027770996094,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,3e-06,0.925157,0.199516,1.334389,0.17198,0.0,0.029237,0.37911367416381836,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,6e-06,0.927488,0.019693,1.351684,0.233313,0.0,0.033601,0.3985109329223633,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,6e-06,0.926368,0.019587,1.33331,0.231874,0.0,0.032949,0.4011869430541992,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,6e-06,0.919577,0.012521,1.352824,0.37137,0.0,0.067014,1.5323233604431152,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,5e-06,0.924745,0.012454,1.336355,0.36403,0.0,0.067764,1.548609733581543,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,4e-06,1.02781,0.031902,1.338855,0.39837,0.0,0.062527,1.0867927074432373,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,5e-06,1.02751,0.031696,1.329818,0.392527,0.0,0.060738,1.0720164775848389,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,4e-06,0.922728,0.615571,1.340767,0.140546,0.0,0.073024,0.836716890335083,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,4e-06,0.920821,0.613316,1.333083,0.139782,0.0,0.044397,0.8317346572875977,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,4,2048,4,3e-06,0.914821,0.011003,1.515881,0.11309,0.0,0.014149,0.2745530605316162,,2478737,2478737,9.455631,9.455631,true
